date,employee_id,employee_name,department,clock_in,clock_out,break_minutes,paid_leave,actual_work_hours,overtime_hours,clock_imputed,source_file
2024-01-16,EMP-475,社員006,経理部,09:05,17:46,60,0,7.68,0.0,False,02_経理部_attendance_202401.csv
2024-01-17,EMP-475,社員006,経理部,08:33,17:53,60,0,8.33,0.33000000000000007,False,02_経理部_attendance_202401.csv
2024-01-18,EMP-475,社員006,経理部,08:48,17:26,60,0,7.63,0.0,False,02_経理部_attendance_202401.csv
2024-01-19,EMP-475,社員006,経理部,08:45,17:00,60,0,7.25,0.0,False,02_経理部_attendance_202401.csv
2024-01-22,EMP-475,社員006,経理部,08:39,19:42,60,0,10.05,2.0500000000000007,False,02_経理部_attendance_202401.csv
2024-01-23,EMP-475,社員006,経理部,09:00,17:34,60,0,7.57,0.0,False,02_経理部_attendance_202401.csv
2024-01-25,EMP-475,社員006,経理部,09:17,18:01,60,0,7.73,0.0,False,02_経理部_attendance_202401.csv
2024-01-26,EMP-475,社員006,経理部,09:25,17:06,60,0,6.68,0.0,False,02_経理部_attendance_202401.csv
2024-01-29,EMP-475,社員006,経理部,08:12,19:33,60,0,10.35,2.3499999999999996,False,02_経理部_attendance_202401.csv
2024-01-30,EMP-475,社員006,経理部,09:02,18:25,60,0,8.38,0.3800000000000008,False,02_経理部_attendance_202401.csv
2024-01-31,EMP-475,社員006,経理部,08:19,19:52,60,0,10.55,2.5500000000000007,False,02_経理部_attendance_202401.csv
2024-01-01,EMP-562,社員007,経理部,08:05,18:24,60,0,9.32,1.3200000000000003,False,02_経理部_attendance_202401.csv
2024-01-02,EMP-562,社員007,経理部,08:44,17:05,60,0,7.35,0.0,False,02_経理部_attendance_202401.csv
2024-01-03,EMP-562,社員007,経理部,09:18,17:57,60,0,7.65,0.0,False,02_経理部_attendance_202401.csv
2024-01-04,EMP-562,社員007,経理部,08:57,19:56,60,0,9.98,1.9800000000000004,False,02_経理部_attendance_202401.csv
2024-01-05,EMP-562,社員007,経理部,08:43,18:57,60,0,9.23,1.2300000000000004,False,02_経理部_attendance_202401.csv
2024-01-08,EMP-562,社員007,経理部,08:59,18:01,60,0,8.03,0.02999999999999936,False,02_経理部_attendance_202401.csv
2024-01-09,EMP-562,社員007,経理部,09:29,17:19,60,0,6.83,0.0,False,02_経理部_attendance_202401.csv
2024-01-10,EMP-562,社員007,経理部,09:21,19:21,60,0,9.0,1.0,False,02_経理部_attendance_202401.csv
2024-01-11,EMP-562,社員007,経理部,08:32,19:22,60,0,9.83,1.83,False,02_経理部_attendance_202401.csv
2024-01-12,EMP-562,社員007,経理部,08:21,19:49,60,0,10.47,2.4700000000000006,False,02_経理部_attendance_202401.csv
2024-01-15,EMP-562,社員007,経理部,09:00,19:17,60,0,9.28,1.2799999999999994,False,02_経理部_attendance_202401.csv
2024-01-16,EMP-562,社員007,経理部,08:22,19:24,60,0,10.03,2.0299999999999994,False,02_経理部_attendance_202401.csv
2024-01-17,EMP-562,社員007,経理部,09:02,19:18,60,0,9.27,1.2699999999999996,False,02_経理部_attendance_202401.csv
2024-01-18,EMP-562,社員007,経理部,08:17,17:24,60,0,8.12,0.11999999999999922,False,02_経理部_attendance_202401.csv
2024-01-19,EMP-562,社員007,経理部,09:10,18:06,60,0,7.93,0.0,False,02_経理部_attendance_202401.csv
2024-01-22,EMP-562,社員007,経理部,09:11,18:06,60,0,7.92,0.0,False,02_経理部_attendance_202401.csv
2024-01-23,EMP-562,社員007,経理部,09:17,19:32,60,0,9.25,1.25,False,02_経理部_attendance_202401.csv
2024-01-24,EMP-562,社員007,経理部,09:17,17:38,60,0,7.35,0.0,False,02_経理部_attendance_202401.csv
2024-01-25,EMP-562,社員007,経理部,09:00,18:26,60,0,8.43,0.4299999999999997,False,02_経理部_attendance_202401.csv
2024-01-26,EMP-562,社員007,経理部,08:36,19:10,60,0,9.57,1.5700000000000003,False,02_経理部_attendance_202401.csv
2024-01-29,EMP-562,社員007,経理部,09:09,18:31,60,0,8.37,0.3699999999999992,False,02_経理部_attendance_202401.csv
2024-01-30,EMP-562,社員007,経理部,09:13,18:30,60,0,8.28,0.27999999999999936,False,02_経理部_attendance_202401.csv
2024-01-31,EMP-562,社員007,経理部,08:46,19:31,60,0,9.75,1.75,False,02_経理部_attendance_202401.csv
2024-01-01,EMP-102,社員008,経理部,08:08,18:00,60,0,8.87,0.8699999999999992,False,02_経理部_attendance_202401.csv
2024-01-02,EMP-102,社員008,経理部,09:25,18:28,60,0,8.05,0.05000000000000071,False,02_経理部_attendance_202401.csv
2024-01-03,EMP-102,社員008,経理部,08:19,18:38,60,0,9.32,1.3200000000000003,False,02_経理部_attendance_202401.csv
2024-01-04,EMP-102,社員008,経理部,09:05,18:20,60,0,8.25,0.25,False,02_経理部_attendance_202401.csv
2024-01-05,EMP-102,社員008,経理部,09:30,19:50,60,0,9.33,1.33,False,02_経理部_attendance_202401.csv
2024-01-08,EMP-102,社員008,経理部,09:11,17:59,60,0,7.8,0.0,False,02_経理部_attendance_202401.csv
2024-01-09,EMP-102,社員008,経理部,08:43,19:01,60,0,9.3,1.3000000000000007,False,02_経理部_attendance_202401.csv
2024-01-10,EMP-102,社員008,経理部,08:28,18:53,60,0,9.42,1.42,False,02_経理部_attendance_202401.csv
2024-01-11,EMP-102,社員008,経理部,09:21,18:08,60,0,7.78,0.0,False,02_経理部_attendance_202401.csv
2024-01-12,EMP-102,社員008,経理部,08:45,18:50,60,0,9.08,1.08,False,02_経理部_attendance_202401.csv
2024-01-15,EMP-102,社員008,経理部,09:18,18:34,60,0,8.27,0.2699999999999996,False,02_経理部_attendance_202401.csv
2024-01-16,EMP-102,社員008,経理部,09:17,17:50,60,0,7.55,0.0,False,02_経理部_attendance_202401.csv
2024-01-17,EMP-102,社員008,経理部,08:06,17:42,60,0,8.6,0.5999999999999996,False,02_経理部_attendance_202401.csv
2024-01-18,EMP-102,社員008,経理部,08:36,19:43,60,0,10.12,2.119999999999999,False,02_経理部_attendance_202401.csv
2024-01-19,EMP-102,社員008,経理部,09:00,17:30,60,1,7.5,0.0,False,02_経理部_attendance_202401.csv
2024-01-22,EMP-102,社員008,経理部,08:28,18:25,60,0,8.95,0.9499999999999993,False,02_経理部_attendance_202401.csv
2024-01-23,EMP-102,社員008,経理部,08:22,17:30,60,0,8.13,0.13000000000000078,False,02_経理部_attendance_202401.csv
2024-01-24,EMP-102,社員008,経理部,08:07,19:09,60,0,10.03,2.0299999999999994,False,02_経理部_attendance_202401.csv
2024-01-25,EMP-102,社員008,経理部,08:33,18:22,60,0,8.82,0.8200000000000003,False,02_経理部_attendance_202401.csv
2024-01-26,EMP-102,社員008,経理部,09:00,17:30,60,1,7.5,0.0,False,02_経理部_attendance_202401.csv
2024-01-29,EMP-102,社員008,経理部,08:54,18:41,60,0,8.78,0.7799999999999994,False,02_経理部_attendance_202401.csv
2024-01-30,EMP-102,社員008,経理部,08:33,17:35,60,0,8.03,0.02999999999999936,False,02_経理部_attendance_202401.csv
2024-01-31,EMP-102,社員008,経理部,09:07,18:40,60,0,8.55,0.5500000000000007,False,02_経理部_attendance_202401.csv
2024-01-01,EMP-810,社員009,経理部,09:12,17:47,60,0,7.58,0.0,False,02_経理部_attendance_202401.csv
2024-01-02,EMP-810,社員009,経理部,09:12,17:45,60,0,7.55,0.0,False,02_経理部_attendance_202401.csv
2024-01-03,EMP-810,社員009,経理部,08:36,17:51,60,0,8.25,0.25,False,02_経理部_attendance_202401.csv
2024-01-04,EMP-810,社員009,経理部,09:06,18:07,60,0,8.02,0.019999999999999574,False,02_経理部_attendance_202401.csv
2024-01-05,EMP-810,社員009,経理部,09:19,18:39,60,0,8.33,0.33000000000000007,False,02_経理部_attendance_202401.csv
2024-01-08,EMP-810,社員009,経理部,09:27,18:39,60,0,8.2,0.1999999999999993,False,02_経理部_attendance_202401.csv
2024-01-09,EMP-810,社員009,経理部,09:29,19:37,60,0,9.13,1.1300000000000008,False,02_経理部_attendance_202401.csv
2024-01-10,EMP-810,社員009,経理部,08:15,18:07,60,0,8.87,0.8699999999999992,False,02_経理部_attendance_202401.csv
2024-01-11,EMP-810,社員009,経理部,09:13,19:08,60,0,8.92,0.9199999999999999,False,02_経理部_attendance_202401.csv
2024-01-12,EMP-810,社員009,経理部,09:20,19:44,60,0,9.4,1.4000000000000004,False,02_経理部_attendance_202401.csv
2024-01-15,EMP-810,社員009,経理部,08:35,17:31,60,0,7.93,0.0,False,02_経理部_attendance_202401.csv
2024-01-16,EMP-810,社員009,経理部,09:19,17:55,60,0,7.6,0.0,False,02_経理部_attendance_202401.csv
2024-01-18,EMP-810,社員009,経理部,09:30,19:32,60,0,9.03,1.0299999999999994,False,02_経理部_attendance_202401.csv
2024-01-19,EMP-810,社員009,経理部,09:13,19:53,60,0,9.67,1.67,False,02_経理部_attendance_202401.csv
2024-01-22,EMP-810,社員009,経理部,09:00,17:30,60,1,7.5,0.0,False,02_経理部_attendance_202401.csv
2024-01-23,EMP-810,社員009,経理部,09:05,18:36,60,0,8.52,0.5199999999999996,False,02_経理部_attendance_202401.csv
2024-01-24,EMP-810,社員009,経理部,08:36,17:17,60,0,7.68,0.0,False,02_経理部_attendance_202401.csv
2024-01-25,EMP-810,社員009,経理部,09:17,17:48,60,0,7.52,0.0,False,02_経理部_attendance_202401.csv
2024-01-26,EMP-810,社員009,経理部,09:03,19:53,60,0,9.83,1.83,False,02_経理部_attendance_202401.csv
2024-01-29,EMP-810,社員009,経理部,08:28,18:22,60,0,8.9,0.9000000000000004,False,02_経理部_attendance_202401.csv
2024-01-30,EMP-810,社員009,経理部,08:49,17:13,60,0,7.4,0.0,False,02_経理部_attendance_202401.csv
2024-01-31,EMP-810,社員009,経理部,09:27,19:39,60,0,9.2,1.1999999999999993,False,02_経理部_attendance_202401.csv
2024-01-01,EMP-831,社員010,経理部,08:50,17:52,60,0,8.03,0.02999999999999936,False,02_経理部_attendance_202401.csv
2024-01-02,EMP-831,社員010,経理部,09:17,18:38,60,0,8.35,0.34999999999999964,False,02_経理部_attendance_202401.csv
2024-01-03,EMP-831,社員010,経理部,09:09,19:17,60,0,9.13,1.1300000000000008,False,02_経理部_attendance_202401.csv
2024-01-04,EMP-831,社員010,経理部,08:08,18:58,60,0,9.83,1.83,False,02_経理部_attendance_202401.csv
2024-01-05,EMP-831,社員010,経理部,08:44,17:15,60,0,7.52,0.0,False,02_経理部_attendance_202401.csv
2024-01-08,EMP-831,社員010,経理部,08:48,19:25,60,0,9.62,1.6199999999999992,False,02_経理部_attendance_202401.csv
2024-01-09,EMP-831,社員010,経理部,09:20,18:24,60,0,8.07,0.07000000000000028,False,02_経理部_attendance_202401.csv
2024-01-10,EMP-831,社員010,経理部,08:25,19:47,60,0,10.37,2.369999999999999,False,02_経理部_attendance_202401.csv
2024-01-11,EMP-831,社員010,経理部,09:14,18:20,60,0,8.1,0.09999999999999964,False,02_経理部_attendance_202401.csv
2024-01-12,EMP-831,社員010,経理部,08:46,18:40,60,0,8.9,0.9000000000000004,False,02_経理部_attendance_202401.csv
2024-01-15,EMP-831,社員010,経理部,08:50,19:25,60,0,9.58,1.58,False,02_経理部_attendance_202401.csv
2024-01-16,EMP-831,社員010,経理部,08:31,18:20,60,0,8.82,0.8200000000000003,False,02_経理部_attendance_202401.csv
2024-01-17,EMP-831,社員010,経理部,08:36,18:50,60,0,9.23,1.2300000000000004,False,02_経理部_attendance_202401.csv
2024-01-18,EMP-831,社員010,経理部,08:02,17:40,60,0,8.63,0.6300000000000008,False,02_経理部_attendance_202401.csv
2024-01-19,EMP-831,社員010,経理部,08:59,17:28,60,0,7.48,0.0,False,02_経理部_attendance_202401.csv
2024-01-22,EMP-831,社員010,経理部,09:06,19:58,60,0,9.87,1.8699999999999992,False,02_経理部_attendance_202401.csv
2024-01-23,EMP-831,社員010,経理部,08:55,18:05,60,0,8.17,0.16999999999999993,False,02_経理部_attendance_202401.csv
2024-01-24,EMP-831,社員010,経理部,09:21,19:10,60,0,8.82,0.8200000000000003,False,02_経理部_attendance_202401.csv
2024-01-25,EMP-831,社員010,経理部,08:27,19:05,60,0,9.63,1.6300000000000008,False,02_経理部_attendance_202401.csv
2024-01-29,EMP-831,社員010,経理部,08:37,17:33,60,0,7.93,0.0,False,02_経理部_attendance_202401.csv
2024-01-31,EMP-831,社員010,経理部,08:55,18:44,60,0,8.82,0.8200000000000003,False,02_経理部_attendance_202401.csv
2024-01-01,EMP-680,社員001,人事部,09:02,19:51,60,0,9.82,1.8200000000000003,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-680,社員001,人事部,09:04,18:49,60,0,8.75,0.75,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-680,社員001,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-680,社員001,人事部,09:11,19:13,60,0,9.03,1.0299999999999994,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-680,社員001,人事部,09:19,19:28,60,0,9.15,1.1500000000000004,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-680,社員001,人事部,08:08,17:37,60,0,8.48,0.4800000000000004,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-680,社員001,人事部,09:10,17:15,60,0,7.08,0.0,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-680,社員001,人事部,09:24,19:01,60,0,8.62,0.6199999999999992,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-680,社員001,人事部,09:06,19:38,60,0,9.53,1.5299999999999994,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-680,社員001,人事部,09:20,17:50,60,0,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-680,社員001,人事部,09:12,17:15,60,0,7.05,0.0,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-680,社員001,人事部,08:23,18:08,60,0,8.75,0.75,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-680,社員001,人事部,09:11,19:43,60,0,9.53,1.5299999999999994,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-680,社員001,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-680,社員001,人事部,08:50,18:32,60,0,8.7,0.6999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-680,社員001,人事部,09:13,19:25,60,0,9.2,1.1999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-680,社員001,人事部,08:17,17:19,60,0,8.03,0.02999999999999936,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-680,社員001,人事部,08:34,18:25,60,0,8.85,0.8499999999999996,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-680,社員001,人事部,08:19,19:27,60,0,10.13,2.130000000000001,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-680,社員001,人事部,08:15,17:59,60,0,8.73,0.7300000000000004,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-680,社員001,人事部,08:19,19:47,60,0,10.47,2.4700000000000006,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-680,社員001,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-680,社員001,人事部,09:16,19:50,60,0,9.57,1.5700000000000003,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-300,社員002,人事部,09:04,19:49,60,0,9.75,1.75,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-300,社員002,人事部,08:49,17:21,60,0,7.53,0.0,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-300,社員002,人事部,08:16,19:36,60,0,10.33,2.33,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-300,社員002,人事部,09:01,18:54,60,0,8.88,0.8800000000000008,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-300,社員002,人事部,09:24,17:57,60,0,7.55,0.0,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-300,社員002,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-300,社員002,人事部,08:02,18:23,60,0,9.35,1.3499999999999996,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-300,社員002,人事部,08:35,19:47,60,0,10.2,2.1999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-300,社員002,人事部,08:26,19:20,60,0,9.9,1.9000000000000004,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-300,社員002,人事部,09:03,19:43,60,0,9.67,1.67,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-300,社員002,人事部,08:25,17:56,60,0,8.52,0.5199999999999996,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-300,社員002,人事部,09:10,17:35,60,0,7.42,0.0,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-300,社員002,人事部,09:18,18:47,60,0,8.48,0.4800000000000004,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-300,社員002,人事部,09:24,17:46,60,0,7.37,0.0,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-300,社員002,人事部,08:09,17:59,60,0,8.83,0.8300000000000001,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-300,社員002,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-300,社員002,人事部,09:27,19:46,60,0,9.32,1.3200000000000003,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-300,社員002,人事部,08:26,18:03,60,0,8.62,0.6199999999999992,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-300,社員002,人事部,09:02,17:58,60,0,7.93,0.0,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-300,社員002,人事部,09:22,18:29,60,0,8.12,0.11999999999999922,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-300,社員002,人事部,08:32,17:40,60,0,8.13,0.13000000000000078,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-300,社員002,人事部,08:27,19:08,60,0,9.68,1.6799999999999997,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-300,社員002,人事部,09:29,18:44,60,0,8.25,0.25,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-731,社員003,人事部,09:08,17:04,60,0,6.93,0.0,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-731,社員003,人事部,08:09,17:10,60,0,8.02,0.019999999999999574,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-731,社員003,人事部,08:34,18:49,60,0,9.25,1.25,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-731,社員003,人事部,09:27,17:05,60,0,6.63,0.0,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-731,社員003,人事部,08:13,18:09,60,0,8.93,0.9299999999999997,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-731,社員003,人事部,09:12,19:03,60,0,8.85,0.8499999999999996,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-731,社員003,人事部,08:01,18:54,60,0,9.88,1.8800000000000008,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-731,社員003,人事部,08:06,18:06,60,0,9.0,1.0,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-731,社員003,人事部,08:03,17:08,60,0,8.08,0.08000000000000007,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-731,社員003,人事部,08:37,19:16,60,0,9.65,1.6500000000000004,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-731,社員003,人事部,08:12,19:28,60,0,10.27,2.2699999999999996,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-731,社員003,人事部,09:03,17:29,60,0,7.43,0.0,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-731,社員003,人事部,09:26,19:25,60,0,8.98,0.9800000000000004,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-731,社員003,人事部,09:05,18:13,60,0,8.13,0.13000000000000078,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-731,社員003,人事部,09:28,17:02,60,0,6.57,0.0,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-731,社員003,人事部,09:15,18:56,60,0,8.68,0.6799999999999997,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-731,社員003,人事部,09:12,17:26,60,0,7.23,0.0,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-731,社員003,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-731,社員003,人事部,09:15,19:50,60,0,9.58,1.58,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-731,社員003,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-731,社員003,人事部,08:57,18:03,60,0,8.1,0.09999999999999964,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-731,社員003,人事部,09:24,19:14,60,0,8.83,0.8300000000000001,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-731,社員003,人事部,08:17,19:52,60,0,10.58,2.58,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-608,社員004,人事部,08:36,18:22,60,0,8.77,0.7699999999999996,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-608,社員004,人事部,08:11,17:37,60,0,8.43,0.4299999999999997,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-608,社員004,人事部,09:29,19:01,60,0,8.53,0.5299999999999994,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-608,社員004,人事部,08:36,17:53,60,0,8.28,0.27999999999999936,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-608,社員004,人事部,09:17,18:11,60,0,7.9,0.0,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-608,社員004,人事部,08:38,17:01,60,0,7.38,0.0,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-608,社員004,人事部,08:51,17:21,60,0,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-608,社員004,人事部,09:01,17:09,60,0,7.13,0.0,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-608,社員004,人事部,08:54,19:55,60,0,10.02,2.0199999999999996,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-608,社員004,人事部,09:18,17:21,60,0,7.05,0.0,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-608,社員004,人事部,08:46,18:50,60,0,9.07,1.0700000000000003,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-608,社員004,人事部,09:05,19:35,60,0,9.5,1.5,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-608,社員004,人事部,09:07,19:37,60,0,9.5,1.5,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-608,社員004,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-608,社員004,人事部,09:27,19:02,60,0,8.58,0.5800000000000001,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-608,社員004,人事部,08:40,19:06,60,0,9.43,1.4299999999999997,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-608,社員004,人事部,08:15,18:20,60,0,9.08,1.08,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-608,社員004,人事部,08:52,19:42,60,0,9.83,1.83,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-608,社員004,人事部,09:00,18:13,60,0,8.22,0.22000000000000064,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-608,社員004,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-608,社員004,人事部,09:05,18:31,60,0,8.43,0.4299999999999997,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-608,社員004,人事部,09:03,18:50,60,0,8.78,0.7799999999999994,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-798,社員005,人事部,08:10,18:04,60,0,8.9,0.9000000000000004,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-798,社員005,人事部,08:20,18:06,60,0,8.77,0.7699999999999996,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-798,社員005,人事部,09:05,19:04,60,0,8.98,0.9800000000000004,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-798,社員005,人事部,08:21,19:39,60,0,10.3,2.3000000000000007,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-798,社員005,人事部,09:30,19:10,60,0,8.67,0.6699999999999999,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-798,社員005,人事部,08:06,18:13,60,0,9.12,1.1199999999999992,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-798,社員005,人事部,09:21,18:19,60,0,7.97,0.0,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-798,社員005,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-798,社員005,人事部,09:06,17:01,60,0,6.92,0.0,False,03_人事部_勤怠_202401.csv
2024-01-12,EMP-798,社員005,人事部,08:30,17:19,60,0,7.82,0.0,False,03_人事部_勤怠_202401.csv
2024-01-15,EMP-798,社員005,人事部,09:02,19:34,60,0,9.53,1.5299999999999994,False,03_人事部_勤怠_202401.csv
2024-01-16,EMP-798,社員005,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-17,EMP-798,社員005,人事部,09:07,18:36,60,0,8.48,0.4800000000000004,False,03_人事部_勤怠_202401.csv
2024-01-18,EMP-798,社員005,人事部,08:05,19:22,60,0,10.28,2.2799999999999994,False,03_人事部_勤怠_202401.csv
2024-01-19,EMP-798,社員005,人事部,08:35,17:53,60,0,8.3,0.3000000000000007,False,03_人事部_勤怠_202401.csv
2024-01-22,EMP-798,社員005,人事部,09:18,17:30,60,0,7.2,0.0,False,03_人事部_勤怠_202401.csv
2024-01-23,EMP-798,社員005,人事部,08:32,19:57,60,0,10.42,2.42,False,03_人事部_勤怠_202401.csv
2024-01-24,EMP-798,社員005,人事部,08:07,18:11,60,0,9.07,1.0700000000000003,False,03_人事部_勤怠_202401.csv
2024-01-25,EMP-798,社員005,人事部,09:00,17:30,60,1,7.5,0.0,False,03_人事部_勤怠_202401.csv
2024-01-26,EMP-798,社員005,人事部,09:06,19:09,60,0,9.05,1.0500000000000007,False,03_人事部_勤怠_202401.csv
2024-01-29,EMP-798,社員005,人事部,08:05,18:35,60,0,9.5,1.5,False,03_人事部_勤怠_202401.csv
2024-01-30,EMP-798,社員005,人事部,09:16,18:58,60,0,8.7,0.6999999999999993,False,03_人事部_勤怠_202401.csv
2024-01-31,EMP-798,社員005,人事部,09:03,18:09,60,0,8.1,0.09999999999999964,False,03_人事部_勤怠_202401.csv
2024-01-01,EMP-167,社員006,人事部,08:59,17:36,60,0,7.62,0.0,False,03_人事部_勤怠_202401.csv
2024-01-02,EMP-167,社員006,人事部,09:28,18:16,60,0,7.8,0.0,False,03_人事部_勤怠_202401.csv
2024-01-03,EMP-167,社員006,人事部,09:01,17:17,60,0,7.27,0.0,False,03_人事部_勤怠_202401.csv
2024-01-04,EMP-167,社員006,人事部,09:01,18:56,60,0,8.92,0.9199999999999999,False,03_人事部_勤怠_202401.csv
2024-01-05,EMP-167,社員006,人事部,08:47,18:58,60,0,9.18,1.1799999999999997,False,03_人事部_勤怠_202401.csv
2024-01-08,EMP-167,社員006,人事部,09:26,18:19,60,0,7.88,0.0,False,03_人事部_勤怠_202401.csv
2024-01-09,EMP-167,社員006,人事部,08:55,17:08,60,0,7.22,0.0,False,03_人事部_勤怠_202401.csv
2024-01-10,EMP-167,社員006,人事部,09:08,19:26,60,0,9.3,1.3000000000000007,False,03_人事部_勤怠_202401.csv
2024-01-11,EMP-167,社員006,人事部,09:06,18:47,60,0,8.68,0.6799999999999997,False,03_人事部_勤怠_202401.csv
