instructor_id,name,specialty,employment_type,session_date,course_name,lesson_count,attendee_count,venue,hourly_rate,source_file,lesson_hours,lesson_cost,cost_per_attendee,workload_flag
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-30,情報セキュリティ研修,1.0,16.0,オンライン(Zoom),2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,228.62,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-30,コンプライアンス概論,1.0,21.0,大阪支社会議室,2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,174.19,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-30,ネゴシエーション,1.0,20.0,大阪支社会議室,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,208.05,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-30,営業データ分析,1.0,28.0,大阪支社会議室,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,148.61,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-30,プレゼンスキル,1.0,7.0,新宿研修センター,2094.0,01_instructor_schedule_styleA.csv,1.5,3141.0,448.71,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-30,コンプライアンス概論,1.0,17.0,オンライン(Zoom),7153.0,01_instructor_schedule_styleA.csv,1.5,10730.0,631.18,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-30,情報セキュリティ研修,1.0,16.0,東京本社A会議室,7153.0,01_instructor_schedule_styleA.csv,1.5,10730.0,670.62,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-30,リーダーシップ研修,1.0,26.0,大阪支社会議室,5267.0,01_instructor_schedule_styleA.csv,1.5,7900.0,303.85,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-30,1on1面談スキル,1.0,23.0,名古屋オフィス,5267.0,01_instructor_schedule_styleA.csv,1.5,7900.0,343.48,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-30,1on1面談スキル,1.0,25.0,大阪支社会議室,5267.0,01_instructor_schedule_styleA.csv,1.5,7900.0,316.0,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-30,チームビルディング,1.0,8.0,オンライン(Teams),5267.0,01_instructor_schedule_styleA.csv,1.5,7900.0,987.5,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-30,プレゼンスキル,1.0,22.0,大阪支社会議室,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,171.36,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-30,顧客対応基礎,1.0,24.0,新宿研修センター,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,157.08,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-30,チームビルディング,1.0,19.0,オンライン(Teams),7576.0,01_instructor_schedule_styleA.csv,1.5,11364.0,598.11,通常
INS-014,井上彩,語学,正社員,2024-01-31,英文ビジネスライティング,1.0,22.0,新宿研修センター,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,188.27,通常
INS-014,井上彩,語学,正社員,2024-01-31,ビジネス英語,1.0,17.0,名古屋オフィス,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,243.65,通常
INS-014,井上彩,語学,正社員,2024-01-31,TOEIC対策,1.0,16.0,オンライン(Teams),2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,258.88,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-31,内部統制基礎,1.0,20.0,オンライン(Zoom),2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,182.9,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-31,情報セキュリティ研修,1.0,18.0,大阪支社会議室,2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,203.22,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-31,コンプライアンス概論,1.0,6.0,オンライン(Teams),2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,609.67,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-31,情報セキュリティ研修,1.0,16.0,新宿研修センター,2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,228.62,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-31,1on1面談スキル,1.0,16.0,オンライン(Zoom),6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,590.5,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-31,目標管理(MBO),1.0,25.0,大阪支社会議室,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,377.92,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-31,目標管理(MBO),1.0,6.0,名古屋オフィス,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,1574.67,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-31,コーチング入門,1.0,13.0,新宿研修センター,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,726.77,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-31,営業データ分析,1.0,19.0,東京本社A会議室,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,219.0,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-31,顧客対応基礎,1.0,5.0,東京本社A会議室,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,754.0,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-31,プレゼンスキル,1.0,30.0,大阪支社会議室,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,125.67,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-01,1on1面談スキル,1.0,12.0,大阪支社会議室,6299.0,02_instructor_schedule_styleB.csv,1.5,9448.0,787.33,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-01,コーチング入門,1.0,29.0,新宿研修センター,6299.0,02_instructor_schedule_styleB.csv,1.5,9448.0,325.79,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-01,データ分析基礎,1.0,9.0,新宿研修センター,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,640.0,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-01,情報セキュリティ研修,1.0,9.0,東京本社A会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,514.33,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-01,個人情報保護法,1.0,16.0,新宿研修センター,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,289.31,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-01,コンプライアンス概論,1.0,23.0,大阪支社会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,201.26,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-01,個人情報保護法,1.0,6.0,新宿研修センター,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,663.67,通常
INS-014,井上彩,語学,正社員,2024-01-02,英語プレゼン,1.0,12.0,オンライン(Zoom),2761.0,02_instructor_schedule_styleB.csv,1.5,4142.0,345.17,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-02,顧客対応基礎,1.0,26.0,オンライン(Zoom),2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,145.0,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-02,内部統制基礎,1.0,20.0,名古屋オフィス,2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,182.9,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-02,コンプライアンス概論,1.0,18.0,オンライン(Teams),2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,203.22,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-02,個人情報保護法,1.0,8.0,名古屋オフィス,2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,457.25,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-02,個人情報保護法,1.0,13.0,オンライン(Zoom),2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,306.31,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-02,個人情報保護法,1.0,25.0,オンライン(Zoom),2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,159.28,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-02,情報セキュリティ研修,1.0,22.0,オンライン(Teams),2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,181.0,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-02,個人情報保護法,1.0,15.0,名古屋オフィス,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,265.47,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-02,DX推進セミナー,1.0,27.0,東京本社A会議室,7358.0,02_instructor_schedule_styleB.csv,1.5,11037.0,408.78,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-02,クラウド活用研修,1.0,25.0,オンライン(Teams),7358.0,02_instructor_schedule_styleB.csv,1.5,11037.0,441.48,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-02,Pythonプログラミング入門,1.0,29.0,オンライン(Zoom),7358.0,02_instructor_schedule_styleB.csv,1.5,11037.0,380.59,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-02,DX推進セミナー,1.0,18.0,大阪支社会議室,2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,224.83,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-02,セキュリティ基礎,1.0,19.0,名古屋オフィス,2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,213.0,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-02,情報セキュリティ研修,1.0,9.0,オンライン(Teams),2736.0,02_instructor_schedule_styleB.csv,1.5,4104.0,456.0,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-02,ハラスメント防止,1.0,20.0,東京本社A会議室,2736.0,02_instructor_schedule_styleB.csv,1.5,4104.0,205.2,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-02,ハラスメント防止,1.0,7.0,東京本社A会議室,2736.0,02_instructor_schedule_styleB.csv,1.5,4104.0,586.29,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-02,ハラスメント防止,1.0,7.0,名古屋オフィス,2736.0,02_instructor_schedule_styleB.csv,1.5,4104.0,586.29,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-02,チームビルディング,1.0,16.0,新宿研修センター,7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,710.25,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-03,営業データ分析,1.0,16.0,東京本社A会議室,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,260.06,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-03,顧客対応基礎,1.0,23.0,オンライン(Zoom),2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,180.91,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-03,営業データ分析,1.0,11.0,新宿研修センター,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,378.27,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-03,顧客対応基礎,1.0,26.0,名古屋オフィス,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,160.04,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-03,セキュリティ基礎,1.0,22.0,大阪支社会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,261.82,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-03,データ分析基礎,1.0,8.0,大阪支社会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,720.0,通常
INS-018,山口遥,語学,外部講師,2024-01-03,英文ビジネスライティング,1.0,29.0,オンライン(Zoom),5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,278.48,通常
INS-018,山口遥,語学,外部講師,2024-01-03,英文ビジネスライティング,1.0,24.0,オンライン(Teams),5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,336.5,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-03,クラウド活用研修,1.0,26.0,オンライン(Teams),2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,145.77,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-03,個人情報保護法,1.0,15.0,大阪支社会議室,2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,243.87,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-03,ハラスメント防止,1.0,5.0,新宿研修センター,2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,731.6,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-03,情報セキュリティ研修,1.0,9.0,オンライン(Zoom),2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,406.44,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-03,個人情報保護法,1.0,21.0,新宿研修センター,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,220.43,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-03,情報セキュリティ研修,1.0,17.0,名古屋オフィス,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,272.29,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-03,コンプライアンス概論,1.0,19.0,大阪支社会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,243.63,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-03,個人情報保護法,1.0,10.0,大阪支社会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,462.9,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-03,チームビルディング,1.0,7.0,東京本社A会議室,7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,1623.43,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-03,チームビルディング,1.0,9.0,新宿研修センター,7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,1262.67,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-03,1on1面談スキル,1.0,29.0,オンライン(Zoom),7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,391.86,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-04,内部統制基礎,1.0,8.0,大阪支社会議室,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,497.75,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-04,内部統制基礎,1.0,18.0,東京本社A会議室,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,221.22,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-04,ハラスメント防止,1.0,14.0,オンライン(Teams),2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,284.43,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-04,情報セキュリティ研修,1.0,26.0,オンライン(Zoom),2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,153.15,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-04,DX推進セミナー,1.0,6.0,東京本社A会議室,2201.0,02_instructor_schedule_styleB.csv,1.5,3302.0,550.33,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-04,データ分析基礎,1.0,11.0,大阪支社会議室,2201.0,02_instructor_schedule_styleB.csv,1.5,3302.0,300.18,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-04,データ分析基礎,1.0,11.0,新宿研修センター,2201.0,02_instructor_schedule_styleB.csv,1.5,3302.0,300.18,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-04,セキュリティ基礎,1.0,29.0,大阪支社会議室,2201.0,02_instructor_schedule_styleB.csv,1.5,3302.0,113.86,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-04,ハラスメント防止,1.0,10.0,新宿研修センター,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,1073.0,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-04,個人情報保護法,1.0,17.0,オンライン(Zoom),7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,631.18,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-04,情報セキュリティ研修,1.0,27.0,新宿研修センター,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,397.41,通常
INS-018,山口遥,語学,外部講師,2024-01-05,英文ビジネスライティング,1.0,27.0,オンライン(Teams),5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,299.11,通常
INS-018,山口遥,語学,外部講師,2024-01-05,英文ビジネスライティング,1.0,18.0,大阪支社会議室,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,448.67,通常
INS-018,山口遥,語学,外部講師,2024-01-05,英語プレゼン,1.0,8.0,名古屋オフィス,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,1009.5,通常
INS-018,山口遥,語学,外部講師,2024-01-05,英語プレゼン,1.0,5.0,大阪支社会議室,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,1615.2,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-05,コンプライアンス概論,1.0,27.0,大阪支社会議室,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,440.37,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-05,情報セキュリティ研修,1.0,7.0,名古屋オフィス,7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,1698.57,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-05,ハラスメント防止,1.0,23.0,名古屋オフィス,2655.0,02_instructor_schedule_styleB.csv,1.5,3982.0,173.13,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-05,ハラスメント防止,1.0,14.0,オンライン(Teams),2736.0,02_instructor_schedule_styleB.csv,1.5,4104.0,293.14,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-05,ネゴシエーション,1.0,25.0,東京本社A会議室,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,166.44,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-05,顧客対応基礎,1.0,21.0,オンライン(Zoom),2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,198.14,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-05,提案型営業,1.0,11.0,大阪支社会議室,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,378.27,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-05,情報セキュリティ研修,1.0,12.0,東京本社A会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,385.75,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-05,コンプライアンス概論,1.0,9.0,大阪支社会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,514.33,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-05,コンプライアンス概論,1.0,11.0,新宿研修センター,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,420.82,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-05,チームビルディング,1.0,10.0,オンライン(Teams),5267.0,02_instructor_schedule_styleB.csv,1.5,7900.0,790.0,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-05,チームビルディング,1.0,20.0,名古屋オフィス,5267.0,02_instructor_schedule_styleB.csv,1.5,7900.0,395.0,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-08,DX推進セミナー,1.0,21.0,東京本社A会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,274.29,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-08,データ分析基礎,1.0,14.0,名古屋オフィス,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,411.43,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-08,データ分析基礎,1.0,19.0,東京本社A会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,303.16,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-08,Pythonプログラミング入門,1.0,6.0,大阪支社会議室,3840.0,02_instructor_schedule_styleB.csv,1.5,5760.0,960.0,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-08,個人情報保護法,1.0,24.0,オンライン(Zoom),7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,447.08,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-08,コンプライアンス概論,1.0,21.0,名古屋オフィス,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,510.95,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-08,コンプライアンス概論,1.0,19.0,オンライン(Zoom),7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,564.74,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-08,DX推進セミナー,1.0,30.0,オンライン(Zoom),2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,126.33,通常
INS-018,山口遥,語学,外部講師,2024-01-08,TOEIC対策,1.0,9.0,東京本社A会議室,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,897.33,通常
INS-018,山口遥,語学,外部講師,2024-01-08,英語プレゼン,1.0,19.0,東京本社A会議室,5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,425.05,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-08,コーチング入門,1.0,6.0,新宿研修センター,6299.0,02_instructor_schedule_styleB.csv,1.5,9448.0,1574.67,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-08,リーダーシップ研修,1.0,27.0,名古屋オフィス,6299.0,02_instructor_schedule_styleB.csv,1.5,9448.0,349.93,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-08,チームビルディング,1.0,19.0,オンライン(Zoom),6299.0,02_instructor_schedule_styleB.csv,1.5,9448.0,497.26,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-08,データ分析基礎,1.0,17.0,名古屋オフィス,2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,238.06,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-08,セキュリティ基礎,1.0,29.0,大阪支社会議室,2698.0,02_instructor_schedule_styleB.csv,1.5,4047.0,139.55,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-08,顧客対応基礎,1.0,25.0,大阪支社会議室,2774.0,02_instructor_schedule_styleB.csv,1.5,4161.0,166.44,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-09,データ分析基礎,1.0,9.0,大阪支社会議室,2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,421.11,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-09,クラウド活用研修,1.0,7.0,オンライン(Zoom),2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,541.43,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-09,クラウド活用研修,1.0,26.0,新宿研修センター,2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,145.77,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-09,セキュリティ基礎,1.0,16.0,大阪支社会議室,2527.0,02_instructor_schedule_styleB.csv,1.5,3790.0,236.88,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-09,個人情報保護法,1.0,25.0,大阪支社会議室,2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,146.32,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-09,情報セキュリティ研修,1.0,9.0,オンライン(Teams),2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,406.44,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-09,個人情報保護法,1.0,27.0,オンライン(Teams),2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,135.48,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-09,内部統制基礎,1.0,26.0,オンライン(Zoom),2439.0,02_instructor_schedule_styleB.csv,1.5,3658.0,140.69,通常
INS-018,山口遥,語学,外部講師,2024-01-09,グローバルコミュニケーション,1.0,18.0,オンライン(Zoom),5384.0,02_instructor_schedule_styleB.csv,1.5,8076.0,448.67,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-10,コーチング入門,1.0,9.0,新宿研修センター,5267.0,02_instructor_schedule_styleB.csv,1.5,7900.0,877.78,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-10,1on1面談スキル,1.0,7.0,大阪支社会議室,5267.0,02_instructor_schedule_styleB.csv,1.5,7900.0,1128.57,通常
INS-001,田中一郎,マネジメント,外部講師,2024-01-10,目標管理(MBO),1.0,30.0,東京本社A会議室,5267.0,02_instructor_schedule_styleB.csv,1.5,7900.0,263.33,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-10,情報セキュリティ研修,1.0,29.0,オンライン(Zoom),7927.0,02_instructor_schedule_styleB.csv,1.5,11890.0,410.0,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-10,プレゼンスキル,1.0,10.0,オンライン(Teams),2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,314.1,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-10,提案型営業,1.0,29.0,オンライン(Zoom),2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,108.31,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-10,チームビルディング,1.0,16.0,オンライン(Teams),7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,710.25,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-10,リーダーシップ研修,1.0,28.0,新宿研修センター,7576.0,02_instructor_schedule_styleB.csv,1.5,11364.0,405.86,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-10,情報セキュリティ研修,1.0,12.0,大阪支社会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,385.75,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-10,情報セキュリティ研修,1.0,30.0,名古屋オフィス,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,154.3,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-10,情報セキュリティ研修,1.0,11.0,大阪支社会議室,3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,420.82,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-10,ハラスメント防止,1.0,26.0,オンライン(Zoom),3086.0,02_instructor_schedule_styleB.csv,1.5,4629.0,178.04,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-11,コンプライアンス概論,1.0,13.0,東京本社A会議室,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,825.38,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-11,個人情報保護法,1.0,25.0,名古屋オフィス,7153.0,02_instructor_schedule_styleB.csv,1.5,10730.0,429.2,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-11,プレゼンスキル,1.0,8.0,大阪支社会議室,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,392.62,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-11,提案型営業,1.0,7.0,新宿研修センター,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,448.71,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-11,営業データ分析,1.0,13.0,名古屋オフィス,2094.0,02_instructor_schedule_styleB.csv,1.5,3141.0,241.62,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-11,コンプライアンス概論,1.0,12.0,名古屋オフィス,2736.0,02_instructor_schedule_styleB.csv,1.5,4104.0,342.0,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-11,個人情報保護法,1.0,16.0,東京本社A会議室,2736.0,02_instructor_schedule_styleB.csv,1.5,4104.0,256.5,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-11,提案型営業,1.0,16.0,新宿研修センター,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,235.62,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-11,プレゼンスキル,1.0,5.0,大阪支社会議室,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,754.0,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-11,ネゴシエーション,1.0,8.0,オンライン(Teams),2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,471.25,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-11,営業データ分析,1.0,25.0,大阪支社会議室,2513.0,02_instructor_schedule_styleB.csv,1.5,3770.0,150.8,通常
