student_id,student_name,subject,attendance_rate,midterm_score,final_score,assignment_rate,engagement_score,enrollment_month,course,source_file,score_imputed,dropout_risk_score,risk_category
SID-084,受講生084,国語,77.7,60.2,63.7,68.3,2,12,基礎コース,02_student_data_B_202401.csv,False,66.5,低リスク
SID-084,受講生084,情報,67.5,54.7,66.3,71.2,2,12,基礎コース,02_student_data_B_202401.csv,False,62.5,中リスク
SID-085,受講生085,数学,69.6,69.0,58.8,60.5,3,5,応用コース,02_student_data_B_202401.csv,False,64.9,中リスク
SID-085,受講生085,英語,68.5,66.4,51.9,61.6,2,5,応用コース,02_student_data_B_202401.csv,False,61.4,中リスク
SID-085,受講生085,物理,66.1,64.5,45.5,81.2,2,5,応用コース,02_student_data_B_202401.csv,False,61.8,中リスク
SID-085,受講生085,国語,77.1,61.1,56.1,61.8,2,5,応用コース,02_student_data_B_202401.csv,False,64.0,中リスク
SID-085,受講生085,情報,81.1,72.3,45.3,64.5,3,5,応用コース,02_student_data_B_202401.csv,False,67.7,低リスク
SID-086,受講生086,数学,91.0,70.3,68.1,91.5,5,8,基礎コース,02_student_data_B_202401.csv,False,81.8,低リスク
SID-086,受講生086,英語,94.5,86.0,98.1,87.4,4,8,基礎コース,02_student_data_B_202401.csv,False,91.1,低リスク
SID-086,受講生086,物理,89.5,77.6,69.0,76.1,3,8,基礎コース,02_student_data_B_202401.csv,False,78.4,低リスク
SID-086,受講生086,国語,87.0,89.9,60.7,86.0,4,8,基礎コース,02_student_data_B_202401.csv,False,81.7,低リスク
SID-086,受講生086,情報,92.2,92.2,92.4,92.8,4,8,基礎コース,02_student_data_B_202401.csv,False,91.5,低リスク
SID-087,受講生087,数学,82.1,81.6,84.1,81.1,3,5,基礎コース,02_student_data_B_202401.csv,False,80.6,低リスク
SID-087,受講生087,英語,84.5,80.9,76.6,79.4,3,5,基礎コース,02_student_data_B_202401.csv,False,79.5,低リスク
SID-087,受講生087,物理,96.5,97.4,68.1,98.2,4,5,基礎コース,02_student_data_B_202401.csv,False,90.2,低リスク
SID-087,受講生087,国語,98.5,98.3,60.5,94.1,3,5,基礎コース,02_student_data_B_202401.csv,False,87.8,低リスク
SID-087,受講生087,情報,99.4,96.7,98.8,88.8,5,5,基礎コース,02_student_data_B_202401.csv,False,97.0,低リスク
SID-088,受講生088,数学,82.0,65.3,60.4,70.4,2,12,上級コース,02_student_data_B_202401.csv,False,68.9,低リスク
SID-088,受講生088,英語,76.4,53.8,63.5,61.9,3,12,上級コース,02_student_data_B_202401.csv,False,64.7,中リスク
SID-088,受講生088,物理,82.0,61.8,57.7,67.8,3,12,上級コース,02_student_data_B_202401.csv,False,68.4,低リスク
SID-088,受講生088,国語,84.4,68.3,54.2,64.4,2,12,上級コース,02_student_data_B_202401.csv,False,68.4,低リスク
SID-088,受講生088,情報,74.3,73.6,63.4,65.4,2,12,上級コース,02_student_data_B_202401.csv,False,68.1,低リスク
SID-089,受講生089,数学,82.2,59.5,66.3,66.0,3,8,基礎コース,02_student_data_B_202401.csv,False,69.3,低リスク
SID-089,受講生089,英語,83.5,56.4,62.3,84.7,3,8,基礎コース,02_student_data_B_202401.csv,False,71.0,低リスク
SID-089,受講生089,物理,68.0,52.2,61.9,68.5,2,8,基礎コース,02_student_data_B_202401.csv,False,60.8,中リスク
SID-089,受講生089,国語,74.5,68.8,52.1,68.4,2,8,基礎コース,02_student_data_B_202401.csv,False,65.2,低リスク
SID-089,受講生089,情報,81.9,63.0,66.1,71.2,3,8,基礎コース,02_student_data_B_202401.csv,False,70.8,低リスク
SID-090,受講生090,数学,59.5,24.1,46.6,47.1,2,7,応用コース,02_student_data_B_202401.csv,False,44.5,中リスク
SID-090,受講生090,英語,44.2,25.3,40.6,31.7,2,7,応用コース,02_student_data_B_202401.csv,False,35.9,高リスク
SID-090,受講生090,物理,44.2,35.4,32.4,48.3,1,7,応用コース,02_student_data_B_202401.csv,False,38.0,高リスク
SID-090,受講生090,国語,48.4,21.1,38.4,43.1,1,7,応用コース,02_student_data_B_202401.csv,False,36.4,高リスク
SID-090,受講生090,情報,43.3,20.5,27.4,46.0,2,7,応用コース,02_student_data_B_202401.csv,False,33.9,高リスク
SID-091,受講生091,数学,87.9,93.4,75.1,88.3,3,9,上級コース,02_student_data_B_202401.csv,False,84.9,低リスク
SID-091,受講生091,英語,80.4,83.0,73.8,85.5,4,9,上級コース,02_student_data_B_202401.csv,False,80.2,低リスク
SID-091,受講生091,物理,82.0,92.4,97.7,75.6,5,9,上級コース,02_student_data_B_202401.csv,False,87.7,低リスク
SID-091,受講生091,国語,95.3,75.0,91.5,90.8,4,9,上級コース,02_student_data_B_202401.csv,False,87.8,低リスク
SID-091,受講生091,情報,98.6,99.3,61.7,86.1,5,9,上級コース,02_student_data_B_202401.csv,False,89.6,低リスク
SID-092,受講生092,数学,67.9,58.4,69.7,60.4,3,8,基礎コース,02_student_data_B_202401.csv,False,63.9,中リスク
SID-092,受講生092,英語,74.1,71.1,53.1,72.0,2,8,基礎コース,02_student_data_B_202401.csv,False,66.4,低リスク
SID-092,受講生092,物理,74.5,53.3,46.3,83.6,3,8,基礎コース,02_student_data_B_202401.csv,False,63.7,中リスク
SID-092,受講生092,国語,70.3,62.6,47.3,70.6,2,8,基礎コース,02_student_data_B_202401.csv,False,61.6,中リスク
SID-092,受講生092,情報,75.0,74.3,51.5,72.6,3,8,基礎コース,02_student_data_B_202401.csv,False,68.5,低リスク
SID-093,受講生093,数学,82.2,61.2,52.0,81.4,3,11,上級コース,02_student_data_B_202401.csv,False,69.2,低リスク
SID-093,受講生093,英語,75.6,74.4,49.7,67.5,2,11,上級コース,02_student_data_B_202401.csv,False,66.4,低リスク
SID-093,受講生093,物理,65.6,59.8,50.0,77.0,2,11,上級コース,02_student_data_B_202401.csv,False,60.7,中リスク
SID-093,受講生093,国語,78.5,56.6,53.9,68.7,2,11,上級コース,02_student_data_B_202401.csv,False,64.0,中リスク
SID-093,受講生093,情報,79.3,61.7,54.0,81.3,2,11,上級コース,02_student_data_B_202401.csv,False,67.4,低リスク
SID-094,受講生094,数学,69.3,72.5,53.6,61.0,3,4,応用コース,02_student_data_B_202401.csv,False,64.8,中リスク
SID-094,受講生094,英語,74.9,53.1,51.0,78.7,2,4,応用コース,02_student_data_B_202401.csv,False,62.7,中リスク
SID-094,受講生094,物理,81.1,73.4,60.2,77.8,2,4,応用コース,02_student_data_B_202401.csv,False,71.7,低リスク
SID-094,受講生094,国語,79.3,74.8,53.5,64.1,2,4,応用コース,02_student_data_B_202401.csv,False,68.0,低リスク
SID-094,受講生094,情報,75.7,54.4,60.3,60.4,3,4,応用コース,02_student_data_B_202401.csv,False,63.7,中リスク
SID-095,受講生095,数学,83.6,56.6,46.0,62.7,3,10,基礎コース,02_student_data_B_202401.csv,False,64.5,中リスク
SID-095,受講生095,英語,70.5,50.8,52.0,64.8,2,10,基礎コース,02_student_data_B_202401.csv,False,58.7,中リスク
SID-095,受講生095,物理,72.6,59.6,53.5,68.2,2,10,基礎コース,02_student_data_B_202401.csv,False,62.5,中リスク
SID-095,受講生095,国語,65.5,55.1,63.9,84.8,2,10,基礎コース,02_student_data_B_202401.csv,False,63.4,中リスク
SID-095,受講生095,情報,83.6,62.6,58.3,67.9,2,10,基礎コース,02_student_data_B_202401.csv,False,68.0,低リスク
SID-096,受講生096,数学,95.3,94.5,95.8,85.9,5,4,応用コース,02_student_data_B_202401.csv,False,94.0,低リスク
SID-096,受講生096,英語,95.3,93.2,72.3,98.2,4,4,応用コース,02_student_data_B_202401.csv,False,89.6,低リスク
SID-096,受講生096,物理,99.9,92.0,63.7,91.4,3,4,応用コース,02_student_data_B_202401.csv,False,86.9,低リスク
SID-096,受講生096,国語,80.7,92.0,92.0,90.1,4,4,応用コース,02_student_data_B_202401.csv,False,86.9,低リスク
SID-096,受講生096,情報,82.0,74.7,76.6,76.1,5,4,応用コース,02_student_data_B_202401.csv,False,79.1,低リスク
SID-097,受講生097,数学,89.0,74.3,75.7,85.6,3,9,基礎コース,02_student_data_B_202401.csv,False,80.2,低リスク
SID-097,受講生097,英語,85.4,96.3,77.0,83.2,5,9,基礎コース,02_student_data_B_202401.csv,False,86.8,低リスク
SID-097,受講生097,物理,90.1,79.6,70.3,87.6,3,9,基礎コース,02_student_data_B_202401.csv,False,81.1,低リスク
SID-097,受講生097,国語,87.0,84.8,76.5,95.6,3,9,基礎コース,02_student_data_B_202401.csv,False,83.8,低リスク
SID-097,受講生097,情報,85.1,98.9,91.4,99.2,4,9,基礎コース,02_student_data_B_202401.csv,False,91.4,低リスク
SID-098,受講生098,数学,44.3,38.4,25.1,58.6,2,8,基礎コース,02_student_data_B_202401.csv,False,40.2,中リスク
SID-098,受講生098,英語,57.5,29.2,47.9,34.0,1,8,基礎コース,02_student_data_B_202401.csv,False,42.1,中リスク
SID-098,受講生098,物理,61.6,22.1,37.9,58.6,2,8,基礎コース,02_student_data_B_202401.csv,False,44.7,中リスク
SID-098,受講生098,国語,42.0,37.9,27.8,53.2,1,8,基礎コース,02_student_data_B_202401.csv,False,37.7,高リスク
SID-098,受講生098,情報,68.1,51.3,25.6,41.3,1,8,基礎コース,02_student_data_B_202401.csv,False,48.0,中リスク
SID-099,受講生099,数学,76.8,68.0,56.1,63.9,3,11,基礎コース,02_student_data_B_202401.csv,False,67.2,低リスク
SID-099,受講生099,英語,85.0,61.4,66.8,72.1,2,11,基礎コース,02_student_data_B_202401.csv,False,70.5,低リスク
SID-099,受講生099,物理,83.4,52.2,47.9,83.2,3,11,基礎コース,02_student_data_B_202401.csv,False,66.8,低リスク
SID-099,受講生099,国語,71.3,58.9,56.3,70.4,3,11,基礎コース,02_student_data_B_202401.csv,False,64.0,中リスク
SID-099,受講生099,情報,68.8,72.5,51.3,77.6,3,11,基礎コース,02_student_data_B_202401.csv,False,66.6,低リスク
SID-100,受講生100,数学,80.8,87.9,73.6,91.4,3,10,上級コース,02_student_data_B_202401.csv,False,81.2,低リスク
SID-100,受講生100,英語,81.9,98.2,89.9,96.9,4,10,上級コース,02_student_data_B_202401.csv,False,89.5,低リスク
SID-100,受講生100,物理,86.4,77.9,81.5,82.4,3,10,上級コース,02_student_data_B_202401.csv,False,80.9,低リスク
SID-100,受講生100,国語,81.2,77.9,70.2,84.6,3,10,上級コース,02_student_data_B_202401.csv,False,77.1,低リスク
SID-100,受講生100,情報,85.2,86.9,75.5,83.6,3,10,上級コース,02_student_data_B_202401.csv,False,81.7,低リスク
SID-101,受講生101,数学,56.0,47.0,31.4,50.6,1,4,上級コース,02_student_data_B_202401.csv,False,45.2,中リスク
SID-101,受講生101,英語,55.7,51.8,43.8,32.1,2,4,上級コース,02_student_data_B_202401.csv,False,47.3,中リスク
SID-101,受講生101,物理,52.9,44.4,49.6,46.0,1,4,上級コース,02_student_data_B_202401.csv,False,46.4,中リスク
SID-101,受講生101,国語,56.9,24.4,42.5,47.8,1,4,上級コース,02_student_data_B_202401.csv,False,41.7,中リスク
SID-101,受講生101,情報,61.7,50.4,38.9,51.4,1,4,上級コース,02_student_data_B_202401.csv,False,49.7,中リスク
SID-102,受講生102,数学,96.8,95.4,61.5,88.9,5,5,基礎コース,02_student_data_B_202401.csv,False,88.4,低リスク
SID-102,受講生102,英語,84.3,95.1,85.9,85.5,3,5,基礎コース,02_student_data_B_202401.csv,False,85.8,低リスク
SID-102,受講生102,物理,86.8,89.6,68.2,77.3,3,5,基礎コース,02_student_data_B_202401.csv,False,80.5,低リスク
SID-102,受講生102,国語,97.8,91.7,68.0,82.3,3,5,基礎コース,02_student_data_B_202401.csv,False,85.6,低リスク
SID-102,受講生102,情報,94.2,86.4,72.3,82.5,5,5,基礎コース,02_student_data_B_202401.csv,False,86.4,低リスク
SID-103,受講生103,数学,80.8,90.5,61.7,75.1,5,6,上級コース,02_student_data_B_202401.csv,False,79.5,低リスク
SID-103,受講生103,英語,99.0,91.5,78.9,87.2,5,6,上級コース,02_student_data_B_202401.csv,False,91.4,低リスク
SID-103,受講生103,物理,88.7,76.4,80.9,85.8,3,6,上級コース,02_student_data_B_202401.csv,False,81.7,低リスク
SID-103,受講生103,国語,98.0,99.8,63.1,84.6,4,6,上級コース,02_student_data_B_202401.csv,False,88.3,低リスク
SID-103,受講生103,情報,83.6,77.3,71.5,79.4,3,6,上級コース,02_student_data_B_202401.csv,False,77.3,低リスク
SID-104,受講生104,数学,54.9,52.2,21.0,32.3,2,4,上級コース,02_student_data_B_202401.csv,False,42.6,中リスク
SID-104,受講生104,英語,52.1,22.8,27.9,64.5,1,4,上級コース,02_student_data_B_202401.csv,False,39.2,高リスク
SID-104,受講生104,物理,45.9,40.1,34.9,50.3,1,4,上級コース,02_student_data_B_202401.csv,False,40.6,中リスク
SID-104,受講生104,国語,51.3,48.9,24.2,45.0,1,4,上級コース,02_student_data_B_202401.csv,False,41.8,中リスク
SID-104,受講生104,情報,66.0,32.9,37.0,32.4,2,4,上級コース,02_student_data_B_202401.csv,False,44.8,中リスク
SID-105,受講生105,数学,68.4,51.7,63.2,67.2,2,12,応用コース,02_student_data_B_202401.csv,False,60.8,中リスク
SID-105,受講生105,英語,66.3,71.6,65.9,62.2,3,12,応用コース,02_student_data_B_202401.csv,False,66.1,低リスク
SID-105,受講生105,物理,65.5,51.4,66.3,65.9,2,12,応用コース,02_student_data_B_202401.csv,False,60.2,中リスク
SID-105,受講生105,国語,73.5,69.9,57.2,72.5,3,12,応用コース,02_student_data_B_202401.csv,False,68.0,低リスク
SID-105,受講生105,情報,84.8,53.8,65.8,61.3,2,12,応用コース,02_student_data_B_202401.csv,False,66.7,低リスク
SID-106,受講生106,数学,82.7,66.6,62.1,66.6,2,10,基礎コース,02_student_data_B_202401.csv,False,69.3,低リスク
SID-106,受講生106,英語,73.4,59.2,58.0,71.6,2,10,基礎コース,02_student_data_B_202401.csv,False,64.1,中リスク
SID-106,受講生106,物理,71.1,56.3,54.1,63.7,2,10,基礎コース,02_student_data_B_202401.csv,False,60.6,中リスク
SID-106,受講生106,国語,82.4,65.1,48.3,77.3,3,10,基礎コース,02_student_data_B_202401.csv,False,68.9,低リスク
SID-106,受講生106,情報,69.8,53.8,45.2,61.2,3,10,基礎コース,02_student_data_B_202401.csv,False,58.6,中リスク
SID-107,受講生107,数学,80.2,74.7,46.1,78.7,2,4,基礎コース,02_student_data_B_202401.csv,False,69.0,低リスク
SID-107,受講生107,英語,76.8,68.9,54.0,60.3,2,4,基礎コース,02_student_data_B_202401.csv,False,65.2,低リスク
SID-107,受講生107,物理,76.9,74.8,51.4,64.7,3,4,基礎コース,02_student_data_B_202401.csv,False,68.1,低リスク
SID-107,受講生107,国語,76.1,64.9,64.8,78.8,2,4,基礎コース,02_student_data_B_202401.csv,False,68.9,低リスク
SID-107,受講生107,情報,82.9,70.1,51.2,73.9,3,4,基礎コース,02_student_data_B_202401.csv,False,70.4,低リスク
SID-108,受講生108,数学,71.6,73.3,62.0,84.4,2,9,応用コース,02_student_data_B_202401.csv,False,69.7,低リスク
SID-108,受講生108,英語,73.3,63.4,57.2,62.7,2,9,応用コース,02_student_data_B_202401.csv,False,63.6,中リスク
SID-108,受講生108,物理,75.6,51.7,68.3,63.1,2,9,応用コース,02_student_data_B_202401.csv,False,63.8,中リスク
SID-108,受講生108,国語,69.0,69.1,47.4,82.5,3,9,応用コース,02_student_data_B_202401.csv,False,65.8,低リスク
SID-108,受講生108,情報,66.4,67.3,60.8,78.9,3,9,応用コース,02_student_data_B_202401.csv,False,66.6,低リスク
SID-109,受講生109,数学,64.8,45.1,37.6,41.3,2,9,基礎コース,02_student_data_B_202401.csv,False,48.9,中リスク
SID-109,受講生109,英語,68.7,40.6,39.9,45.3,2,9,基礎コース,02_student_data_B_202401.csv,False,50.2,中リスク
SID-109,受講生109,物理,62.7,54.9,24.8,37.1,2,9,基礎コース,02_student_data_B_202401.csv,False,47.4,中リスク
SID-109,受講生109,国語,54.4,40.0,21.5,44.1,2,9,基礎コース,02_student_data_B_202401.csv,False,41.2,中リスク
SID-109,受講生109,情報,57.5,40.5,39.7,55.2,1,9,基礎コース,02_student_data_B_202401.csv,False,46.5,中リスク
SID-110,受講生110,数学,80.8,65.6,58.4,75.2,3,7,基礎コース,02_student_data_B_202401.csv,False,70.1,低リスク
SID-110,受講生110,英語,67.0,56.8,58.2,81.8,3,7,基礎コース,02_student_data_B_202401.csv,False,64.1,中リスク
SID-110,受講生110,物理,66.8,64.8,50.5,78.4,3,7,基礎コース,02_student_data_B_202401.csv,False,63.9,中リスク
SID-110,受講生110,国語,81.5,64.8,59.8,68.5,3,7,基礎コース,02_student_data_B_202401.csv,False,69.5,低リスク
SID-110,受講生110,情報,82.3,68.1,58.0,69.2,2,7,基礎コース,02_student_data_B_202401.csv,False,69.1,低リスク
SID-111,受講生111,数学,41.5,25.0,25.8,43.1,2,5,上級コース,02_student_data_B_202401.csv,False,33.6,高リスク
SID-111,受講生111,英語,55.2,28.2,23.2,41.8,2,5,上級コース,02_student_data_B_202401.csv,False,38.5,高リスク
SID-111,受講生111,物理,64.5,33.4,43.2,58.1,2,5,上級コース,02_student_data_B_202401.csv,False,49.5,中リスク
SID-111,受講生111,国語,58.3,53.6,32.1,31.8,1,5,上級コース,02_student_data_B_202401.csv,False,45.0,中リスク
SID-111,受講生111,情報,67.7,50.9,35.7,49.3,2,5,上級コース,02_student_data_B_202401.csv,False,52.2,中リスク
SID-112,受講生112,数学,81.4,62.5,45.8,77.1,2,12,応用コース,02_student_data_B_202401.csv,False,66.1,低リスク
SID-112,受講生112,英語,84.0,70.7,51.9,61.3,3,12,応用コース,02_student_data_B_202401.csv,False,69.2,低リスク
SID-112,受講生112,物理,83.7,63.3,61.1,71.6,3,12,応用コース,02_student_data_B_202401.csv,False,70.6,低リスク
SID-112,受講生112,国語,73.4,53.0,47.4,65.8,2,12,応用コース,02_student_data_B_202401.csv,False,59.5,中リスク
SID-112,受講生112,情報,67.9,55.7,58.7,65.4,3,12,応用コース,02_student_data_B_202401.csv,False,61.7,中リスク
SID-113,受講生113,数学,83.3,84.7,74.7,90.7,3,6,応用コース,02_student_data_B_202401.csv,False,81.4,低リスク
SID-113,受講生113,英語,83.0,97.0,96.1,95.7,5,6,応用コース,02_student_data_B_202401.csv,False,91.9,低リスク
SID-113,受講生113,物理,92.6,86.7,85.6,92.3,4,6,応用コース,02_student_data_B_202401.csv,False,88.8,低リスク
SID-113,受講生113,国語,99.2,85.5,91.3,84.4,3,6,応用コース,02_student_data_B_202401.csv,False,89.5,低リスク
SID-113,受講生113,情報,80.2,82.8,80.3,85.9,4,6,応用コース,02_student_data_B_202401.csv,False,81.5,低リスク
SID-114,受講生114,数学,85.0,83.5,75.0,99.2,4,6,基礎コース,02_student_data_B_202401.csv,False,84.3,低リスク
SID-114,受講生114,英語,83.5,76.2,71.8,88.6,3,6,基礎コース,02_student_data_B_202401.csv,False,78.4,低リスク
SID-114,受講生114,物理,92.9,98.3,71.4,92.3,4,6,基礎コース,02_student_data_B_202401.csv,False,89.0,低リスク
SID-114,受講生114,国語,80.5,74.2,78.5,75.8,5,6,基礎コース,02_student_data_B_202401.csv,False,78.8,低リスク
SID-114,受講生114,情報,93.6,91.1,80.7,90.1,4,6,基礎コース,02_student_data_B_202401.csv,False,88.9,低リスク
SID-115,受講生115,数学,72.9,51.0,47.5,76.4,2,10,基礎コース,02_student_data_B_202401.csv,False,60.5,中リスク
SID-115,受講生115,英語,65.3,63.9,63.8,80.7,3,10,基礎コース,02_student_data_B_202401.csv,False,66.2,低リスク
SID-115,受講生115,物理,75.9,65.5,62.4,81.5,3,10,基礎コース,02_student_data_B_202401.csv,False,70.1,低リスク
SID-115,受講生115,国語,83.5,50.7,65.9,61.9,2,10,基礎コース,02_student_data_B_202401.csv,False,65.6,低リスク
SID-115,受講生115,情報,68.9,50.1,56.1,68.4,2,10,基礎コース,02_student_data_B_202401.csv,False,59.4,中リスク
SID-116,受講生116,数学,74.0,60.1,64.2,82.3,2,6,基礎コース,02_student_data_B_202401.csv,False,67.4,低リスク
SID-116,受講生116,英語,78.1,53.1,52.4,82.8,2,6,基礎コース,02_student_data_B_202401.csv,False,64.8,中リスク
SID-116,受講生116,物理,73.1,73.6,68.8,70.3,2,6,基礎コース,02_student_data_B_202401.csv,False,69.5,低リスク
SID-116,受講生116,国語,78.3,61.4,63.8,60.8,2,6,基礎コース,02_student_data_B_202401.csv,False,65.9,低リスク
SID-116,受講生116,情報,77.3,55.8,61.7,68.8,2,6,基礎コース,02_student_data_B_202401.csv,False,64.9,中リスク
SID-117,受講生117,数学,82.7,70.5,57.3,79.3,2,9,上級コース,02_student_data_B_202401.csv,False,71.2,低リスク
SID-117,受講生117,英語,74.9,54.9,66.5,80.6,2,9,上級コース,02_student_data_B_202401.csv,False,66.6,低リスク
SID-117,受講生117,物理,83.0,71.9,69.0,65.7,3,9,上級コース,02_student_data_B_202401.csv,False,73.2,低リスク
SID-117,受講生117,国語,76.4,60.6,59.0,68.6,3,9,上級コース,02_student_data_B_202401.csv,False,66.5,低リスク
SID-117,受講生117,情報,70.8,56.0,47.1,72.4,3,9,上級コース,02_student_data_B_202401.csv,False,61.6,中リスク
SID-118,受講生118,数学,77.6,63.0,55.7,71.6,3,7,応用コース,02_student_data_B_202401.csv,False,67.3,低リスク
SID-118,受講生118,英語,69.2,70.6,50.0,77.9,3,7,応用コース,02_student_data_B_202401.csv,False,66.1,低リスク
SID-118,受講生118,物理,76.5,71.6,52.3,82.0,3,7,応用コース,02_student_data_B_202401.csv,False,69.9,低リスク
SID-118,受講生118,国語,79.6,70.0,61.6,81.2,2,7,応用コース,02_student_data_B_202401.csv,False,71.1,低リスク
SID-118,受講生118,情報,73.4,70.3,63.6,71.3,3,7,応用コース,02_student_data_B_202401.csv,False,69.2,低リスク
SID-119,受講生119,数学,83.5,59.9,59.1,62.6,3,6,応用コース,02_student_data_B_202401.csv,False,67.9,低リスク
SID-119,受講生119,英語,81.8,59.9,54.9,66.1,2,6,応用コース,02_student_data_B_202401.csv,False,65.8,低リスク
SID-119,受講生119,物理,74.8,70.1,67.4,61.8,3,6,応用コース,02_student_data_B_202401.csv,False,69.0,低リスク
SID-119,受講生119,国語,74.3,65.4,56.2,70.0,3,6,応用コース,02_student_data_B_202401.csv,False,66.6,低リスク
SID-119,受講生119,情報,74.4,64.5,57.5,71.8,3,6,応用コース,02_student_data_B_202401.csv,False,66.9,低リスク
SID-120,受講生120,数学,94.9,76.9,92.0,96.3,5,5,上級コース,02_student_data_B_202401.csv,False,90.3,低リスク
SID-120,受講生120,英語,83.1,85.4,71.4,93.5,4,5,上級コース,02_student_data_B_202401.csv,False,82.5,低リスク
SID-120,受講生120,物理,93.4,73.9,80.4,98.7,3,5,上級コース,02_student_data_B_202401.csv,False,84.6,低リスク
SID-120,受講生120,国語,87.6,95.7,99.5,96.9,3,5,上級コース,02_student_data_B_202401.csv,False,91.5,低リスク
SID-120,受講生120,情報,96.4,66.1,75.7,96.8,3,5,上級コース,02_student_data_B_202401.csv,False,82.4,低リスク
SID-121,受講生121,数学,78.8,63.3,54.7,80.3,3,4,応用コース,02_student_data_B_202401.csv,False,68.9,低リスク
SID-121,受講生121,英語,74.4,72.3,50.7,64.3,3,4,応用コース,02_student_data_B_202401.csv,False,66.4,低リスク
SID-121,受講生121,物理,77.9,74.3,51.2,66.2,3,4,応用コース,02_student_data_B_202401.csv,False,68.5,低リスク
SID-121,受講生121,国語,82.2,55.7,57.6,84.8,2,4,応用コース,02_student_data_B_202401.csv,False,68.2,低リスク
SID-121,受講生121,情報,65.2,63.9,57.8,80.2,2,4,応用コース,02_student_data_B_202401.csv,False,63.6,中リスク
SID-122,受講生122,数学,88.2,70.9,89.6,94.6,4,7,応用コース,02_student_data_B_202401.csv,False,84.5,低リスク
SID-122,受講生122,英語,82.7,78.8,95.7,75.1,5,7,応用コース,02_student_data_B_202401.csv,False,84.0,低リスク
SID-122,受講生122,物理,91.1,76.7,70.9,86.5,3,7,応用コース,02_student_data_B_202401.csv,False,80.7,低リスク
SID-122,受講生122,国語,83.6,83.5,88.3,89.4,5,7,応用コース,02_student_data_B_202401.csv,False,86.2,低リスク
SID-122,受講生122,情報,96.9,71.1,90.6,84.0,3,7,応用コース,02_student_data_B_202401.csv,False,84.9,低リスク
SID-123,受講生123,数学,95.7,72.2,67.5,87.4,5,11,基礎コース,02_student_data_B_202401.csv,False,83.2,低リスク
SID-123,受講生123,英語,84.5,90.3,93.5,77.0,3,11,基礎コース,02_student_data_B_202401.csv,False,84.9,低リスク
SID-123,受講生123,物理,97.6,92.9,94.8,92.5,4,11,基礎コース,02_student_data_B_202401.csv,False,94.0,低リスク
SID-123,受講生123,国語,90.5,87.8,96.8,77.5,5,11,基礎コース,02_student_data_B_202401.csv,False,89.6,低リスク
SID-123,受講生123,情報,86.3,67.5,97.8,86.1,3,11,基礎コース,02_student_data_B_202401.csv,False,82.1,低リスク
SID-124,受講生124,数学,81.8,74.8,49.0,80.0,3,8,応用コース,02_student_data_B_202401.csv,False,71.6,低リスク
SID-124,受講生124,英語,82.7,51.2,63.9,68.9,3,8,応用コース,02_student_data_B_202401.csv,False,67.4,低リスク
SID-124,受講生124,物理,75.3,56.5,48.4,62.9,3,8,応用コース,02_student_data_B_202401.csv,False,62.1,中リスク
SID-124,受講生124,国語,67.1,65.9,53.8,65.4,3,8,応用コース,02_student_data_B_202401.csv,False,63.0,中リスク
SID-124,受講生124,情報,78.7,63.5,68.4,69.6,3,8,応用コース,02_student_data_B_202401.csv,False,70.0,低リスク
SID-125,受講生125,数学,81.7,51.9,63.5,84.7,3,7,基礎コース,02_student_data_B_202401.csv,False,69.5,低リスク
SID-125,受講生125,英語,76.6,65.7,53.8,77.0,3,7,基礎コース,02_student_data_B_202401.csv,False,68.0,低リスク
SID-125,受講生125,物理,80.4,75.0,57.3,61.5,2,7,基礎コース,02_student_data_B_202401.csv,False,68.8,低リスク
SID-125,受講生125,国語,67.4,56.1,53.2,78.3,3,7,基礎コース,02_student_data_B_202401.csv,False,62.5,中リスク
SID-125,受講生125,情報,68.7,54.1,46.1,81.8,2,7,基礎コース,02_student_data_B_202401.csv,False,60.3,中リスク
SID-126,受講生126,数学,65.8,50.7,59.0,67.1,3,7,基礎コース,02_student_data_B_202401.csv,False,60.1,中リスク
SID-126,受講生126,英語,76.9,60.9,68.1,67.2,3,7,基礎コース,02_student_data_B_202401.csv,False,68.3,低リスク
SID-126,受講生126,物理,66.1,73.9,69.5,78.5,3,7,基礎コース,02_student_data_B_202401.csv,False,69.8,低リスク
SID-126,受講生126,国語,74.3,55.5,65.3,78.4,2,7,基礎コース,02_student_data_B_202401.csv,False,66.0,低リスク
SID-126,受講生126,情報,74.0,61.6,65.7,77.1,2,7,基礎コース,02_student_data_B_202401.csv,False,67.3,低リスク
SID-127,受講生127,数学,77.9,66.2,51.8,69.3,3,9,応用コース,02_student_data_B_202401.csv,False,67.1,低リスク
SID-127,受講生127,英語,80.7,60.8,56.0,66.1,2,9,応用コース,02_student_data_B_202401.csv,False,65.8,低リスク
SID-127,受講生127,物理,69.2,64.7,50.8,61.6,2,9,応用コース,02_student_data_B_202401.csv,False,61.0,中リスク
SID-127,受講生127,国語,72.5,59.5,55.8,80.4,3,9,応用コース,02_student_data_B_202401.csv,False,66.0,低リスク
SID-127,受講生127,情報,71.4,69.0,68.5,76.5,3,9,応用コース,02_student_data_B_202401.csv,False,69.9,低リスク
SID-128,受講生128,数学,95.0,81.0,76.6,88.1,4,5,応用コース,02_student_data_B_202401.csv,False,85.8,低リスク
SID-128,受講生128,英語,86.4,68.6,76.6,78.1,5,5,応用コース,02_student_data_B_202401.csv,False,79.4,低リスク
